roles,companies,locations,experience,skills,Dates,PresentDate,salary
HR Manager,Board Infinity,Mumbai,4-9 Yrs,Sales HeadPayrollTeam managementQuery resolutionPerformance managementData managementEmployee engagementHR,30+ Days Ago,24-11-2024,Not disclosed
Senior Associate/Associate Manager,Athena Education,Mumbai,2-6 Yrs,Project managementConsultingTeam developmentStrategic planningMentorManagementClient managementCounselling,30+ Days Ago,24-11-2024,Not disclosed
Dotnet Developer,Bigiota,Mumbai,2-5 Yrs,C++BackendPDFADO.NetJavascriptJDBCASP.NetHTML,30+ Days Ago,24-11-2024,Not disclosed
Jboss Trainer Freelancer,Bringle Academy,Mumbai,3-8 Yrs,TrainingTraining needsMonitorSupportJBossEducationScheduleMentor,30+ Days Ago,24-11-2024,Not disclosed
Jd-Backend-Developer,Bigiota,Mumbai,2-7 Yrs,BackendPDFPostgresqlMySQLSQLiteProgrammingHTMLMongoDB,30+ Days Ago,24-11-2024,Not disclosed
Fullstack-Developer,Bigiota,Mumbai,2-7 Yrs,CSSBackendPDFPostgresqlMySQLWeb developmentSQLiteJavascript,30+ Days Ago,24-11-2024,Not disclosed
Flutter Developer,Bigiota,Mumbai,3-5 Yrs,PDFConcept designCodingDeploymentApplication developmentVulnerabilityAdobeAnalytics,30+ Days Ago,24-11-2024,Not disclosed
Data_Engineer,Bigiota,Mumbai,4-5 Yrs,NoSQLGCPDebuggingCloudData processingUnit testingbig dataAWS,30+ Days Ago,24-11-2024,Not disclosed
SSRS Developer,Bigiota,Mumbai,4-9 Yrs,PDFSSRSqueryInvestigationUnit testingUNITSoftware testingDevelopment,30+ Days Ago,24-11-2024,Not disclosed
Mvc Dot Net Full Stack Developer,Bigiota,Mumbai,4-9 Yrs,IISjQueryPDFAgileASP.Net.NetMVCTroubleshooting,30+ Days Ago,24-11-2024,Not disclosed
Network Security Engineer,Bigiota,Mumbai,5-7 Yrs,VMwareProject trackingPDFNetwork supportIT infrastructureNetwork securityInfrastructureServer management,30+ Days Ago,24-11-2024,Not disclosed
Junior Clerk in Administration Department,K J Somaiya Institute of Management,Mumbai,1-3 Yrs,Typing speedExcelJunior ClerkManagement RepresentativeMS WordAdvanced ExcelManagementTyping,30+ Days Ago,24-11-2024,Not disclosed
Hindi Faculty,JBCN,Mumbai,6-8 Yrs,bpobedmathematicsback officecustomer servicecustomer careteachingcustomer support,30+ Days Ago,24-11-2024,Not disclosed
Subject Matter Experts/ Teacher,Oleads It Services And Consulting,Mumbai,1-3 Yrs,tgtbedchemistrybiologymathematicssubject matter expertisetutoringteaching,30+ Days Ago,24-11-2024,Not disclosed
Wealth Manager,Latin Manharlal,Mumbai,1-3 Yrs,Wealth PreservationFinanceInvestment strategiesFinancial PlanningManagementCFAInvestmentPlanning,30+ Days Ago,24-11-2024,Not disclosed
Primary Faculty,JBCN,Mumbai,2-5 Yrs,soft skillsmathematicsprofessor activitiestutoringteachingtrainingmentoringcounselling,30+ Days Ago,24-11-2024,Not disclosed
Pre-Primary Faculty,JBCN,Mumbai,2-6 Yrs,mathematicspresentation skillschild developmenttutoringteachingtrainingmentoringchild psychology,30+ Days Ago,24-11-2024,Not disclosed
Sales Executive,kido,Mumbai,1-4 Yrs,Sales ExecutiveSales executive activitiesSales,30+ Days Ago,24-11-2024,Not disclosed
MBBS Doctor,Quantum Corp Health,Mumbai,2-7 Yrs,Help DeskCustomer Servicecustomer relationshipaccess controlsTelephony supportAsset ManagementVendor ManagementInformation,30+ Days Ago,24-11-2024,Not disclosed
Secondary Faculty - Computer Science / ICT,JBCN,Mumbai,6 Yrs,c++pythoncssproject managementsoftware testingoracle cxteachingdbms,30+ Days Ago,24-11-2024,Not disclosed
Assistant Professor,Rajasthani Sammelan Education Trust,Mumbai,10-12 Yrs,Business administrationPublishingAssociate ProfessorAssistant ProfessorHRResearchAdministration AssociateQuantitative techniques,30+ Days Ago,24-11-2024,Not disclosed
Assistant Branch Manager,Finplan International Education,Mumbai,1-3 Yrs,Quality standardsStudent counselingHead Business DevelopmentSalesCompliancedocument verificationAdministration HeadCustomer service,30+ Days Ago,24-11-2024,Not disclosed
ICT Faculty,JBCN,Mumbai,2-5 Yrs,soft skillsproject managementsoftware testingmathematicstutoringteachingtrainingsmd,30+ Days Ago,24-11-2024,Not disclosed
Secondary Faculty,JBCN,Mumbai,6 Yrs,soft skillsmathematicschannel salestutoringdistributor salesteachingtrainingdistribution,30+ Days Ago,24-11-2024,Not disclosed
Dy. Area Manager Retail,LIC Mutual Fund (LICMF),"Mumbai, New Delhi",1-5 Yrs,Equity AnalystSalesCustomer Service Executivemanagementretailequity analysisequitycustomer service,30+ Days Ago,24-11-2024,Not disclosed
Inside Sales Executive,Oleads It Services And Consulting,Mumbai,2-7 Yrs,cold callingsales activitiesbusiness developmentmarket researchcorporate salessalesresearchinside sales,30+ Days Ago,24-11-2024,Not disclosed
MANAGER - CORPORATE RELATIONS AND PLACEMENT,Rajasthani Sammelan Education Trust,Mumbai,5-7 Yrs,Technology managementNetworkingCorporateManager TechnologyManagementMonitoringTechnologyPlacement,30+ Days Ago,24-11-2024,Not disclosed
International Students Recruitment Manager,K J Somaiya Institute of Management,Mumbai,5-10 Yrs,international travelMS Office toolsManagement RepresentativeMarketing managementRecruitmentToolsManagementTravel,30+ Days Ago,24-11-2024,Not disclosed
Data Driven Governance and Policy,Wadhwani Ai,Mumbai,4-5 Yrs,User researchoperational supportData analysisQuantitative researchEvent managementArtificial IntelligenceHealthcareStakeholder management,30+ Days Ago,24-11-2024,Not disclosed
SENIOR MANAGER - CORPORATE RELATIONS AND PLACEMENT,Rajasthani Sammelan Education Trust,Mumbai,5-7 Yrs,Technology managementNetworkingCorporateManager TechnologyManagementMonitoringSenior managementCorporate relations,30+ Days Ago,24-11-2024,Not disclosed
Dot Net Web Forms Full Stack Developer,Bigiota,Mumbai,5-10 Yrs,IISjQueryPDFWindowsWCFMVCStored proceduresmicrosoft,30+ Days Ago,24-11-2024,Not disclosed
Front Desk Executive,Bringle Academy,Mumbai,1-4 Yrs,Front Desk ExecutiveTelephoneFrontDeskFront desk,30+ Days Ago,24-11-2024,Not disclosed
Pre Primary Teacher,Kidzonia Preschool,Mumbai,1-5 Yrs,pre primarymontessoriteaching englishdancingartmathematicsday careteaching,30+ Days Ago,24-11-2024,Not disclosed
Home Tutor,Homeguru World,Mumbai,1-4 Yrs,TutorTeachingTutoring,30+ Days Ago,24-11-2024,Not disclosed
Curriculum Developer,Kidzonia Preschool,"Mumbai, Navi Mumbai",2-3 Yrs,TrainingE-learningManager Quality AssuranceInstructional designManagement systemsSocial scienceProject managementCurriculum development,30+ Days Ago,24-11-2024,Not disclosed
Curriculum Developer (English/ EVS) (Mathematics),Kidzonia Preschool,"Mumbai, Navi Mumbai",2-3 Yrs,TrainingE-learningManager Quality AssuranceInstructional designManagement systemsProject managementCurriculum developmentMathematics,30+ Days Ago,24-11-2024,Not disclosed
Curriculum Developer ( Pre Primary School),Kidzonia Preschool,"Mumbai, Navi Mumbai",2-3 Yrs,TrainingE-learningManager Quality AssuranceComplianceInstructional designManagement systemsProject managementCurriculum development,30+ Days Ago,24-11-2024,Not disclosed
Assistant Manager / Deputy Manager-Secretarial & Compliance,Ppfas Asset Management,Mumbai,1-3 Yrs,Root cause analysisComplianceMutual fundsAnti money launderingDirectorManualxbrlAdvertising,30+ Days Ago,24-11-2024,Not disclosed
Freelance Trainers,Vibgyor Institute Of Professional Training,Mumbai,2-5 Yrs,Analytical skillsSupply chain managementDistribution managementTeam BuildingRetail managementFreelancingNegotiation skillsLogistics,30+ Days Ago,24-11-2024,Not disclosed
"Senior Manager-Legal, Secretarial & Compliance",Ppfas Asset Management,Mumbai,6-8 Yrs,Root cause analysisComplianceMutual fundsAnti money launderingLegalDirectorxbrlAdvertising,30+ Days Ago,24-11-2024,Not disclosed
CA Accounting,Bringle Academy,Mumbai,2-6 Yrs,TransactionsPoliciesAccountingFinanceClerical StaffDatabaseBalance SheetAuditing,30+ Days Ago,24-11-2024,Not disclosed
Digital Marketer,Loudbol,Navi Mumbai,1-4 Yrs,Digital MarketerMarketingDigitalDigital marketing,30+ Days Ago,24-11-2024,Not disclosed
Blogger,Bringle Academy,Mumbai,2-5 Yrs,HeadingCreativeContentBoringBusiness ExecutiveWHOBloggerBlogs,30+ Days Ago,24-11-2024,Not disclosed
CONTENT SPECIALIST,Teacherni.com,Mumbai,2-4 Yrs,CONTENT,30+ Days Ago,24-11-2024,Not disclosed
Investment Banking,Bringle Academy,Mumbai,2-6 Yrs,mba financeBuyoutsBondsCorporateInvestment bankingManagementPublicLead management,30+ Days Ago,24-11-2024,Not disclosed
Social Media Manager,Kidzonia Preschool,"Mumbai, Navi Mumbai",3-7 Yrs,digital marketingbrandingclient servicingmediaadvertisingsalesonline mediabrand management,30+ Days Ago,24-11-2024,Not disclosed
Professor - ASMSOC - Accounting and Finance,Knowledge Park,Mumbai,2-15 Yrs,Company SecretaryCAssociate ProfessorBusiness managementConsultancyCommerceAssistant ProfessorResearch,30+ Days Ago,24-11-2024,Not disclosed
UI\UX Designer,Bemasterly,Mumbai,5-8 Yrs,User researchWeb technologiesUser interface designingDesign reviewSAASManagementJIRAIOS,30+ Days Ago,24-11-2024,Not disclosed
area sales manager,Polo Queen Industrial Fintech,Mumbai,4-5 Yrs,marketing executivedistributorscustomer profilingsales strategymarket researchBusiness Developmentsales executiveSales,30+ Days Ago,24-11-2024,Not disclosed
ENGLISH SUBTITLE WRITING,Corporate Bridge,Mumbai,1-5 Yrs,BasicPDFMarketing ExecutiveBusiness ExecutiveWritingEnglishMarketing,30+ Days Ago,24-11-2024,Not disclosed
Executive - Customer Care,CADD Centre,Mumbai,2-5 Yrs,Customer Care ExecutiveExcelMS Office WordCustomer careMicrosoftOfficeMS OfficeWord,30+ Days Ago,24-11-2024,Not disclosed
Subject Matter Expert,Iblib Educations,Mumbai,1-4 Yrs,TrainingAnalyticalSubject Matter ExpertResearchTechnical documentationAnalyticsDocumentationSubject,30+ Days Ago,24-11-2024,Not disclosed
Accountant,Top Company,"Mumbai, Thane, Mumbai (All Areas)",2-4 Yrs,accountsTDSaccountantReceivableReconciliationBook KeepingPayablesGst,16 Days Ago,24-11-2024,3-4.5 Lacs PA
Application Engineer - Electrical & PM,CADD Centre,Mumbai,2-5 Yrs,Project managementCADElectrical engineeringApplication engineeringApplicationElectricalsPMManagement,30+ Days Ago,24-11-2024,Not disclosed
Sales Coordinator,Central Trading Corporation L.p.,Mumbai,1-2 Yrs,audio visualSocial mediaSales CoordinatorDigital marketingSalesDigitalAudioVisual,30+ Days Ago,24-11-2024,Not disclosed
Marketing Executive,Dataflair Web Services,"Mumbai, Indore",1-5 Yrs,TrainingOnline marketingSocial mediaDigital marketingMarketing Executivedigitalmediamarketing,30+ Days Ago,24-11-2024,Not disclosed
Software Engineer,Dataflair Web Services,"Mumbai, Indore",1-5 Yrs,TrainingAnalyticalHadoopbig datasoftware engineeringdatasoftwareanalytics,30+ Days Ago,24-11-2024,Not disclosed
Full stack developer,Vidyalankar Group,Mumbai,1-5 Yrs,CSSWeb technologiesWordpressJavascriptProgrammingPHPHTMLSearch engine optimization,30+ Days Ago,24-11-2024,Not disclosed
WEB DESIGNER,Corporate Bridge,Mumbai,1-5 Yrs,GraphicsjQueryPDFWeb developmentJavascriptXHTMLSEOBusiness Executive,30+ Days Ago,24-11-2024,Not disclosed
Program Officer,Wadhwani Ai,Mumbai,5-7 Yrs,Analytical skillsBusiness administrationDevelopment planningData analysisTime managementProject managementArtificial IntelligenceHealthcare,16 Days Ago,24-11-2024,Not disclosed
Cloud Facilitator,Regenesys Insitiute Of Management,Navi Mumbai,2-5 Yrs,FacilitationData EngineeringCurriculum DesigningCurriculum DevelopmentLesson PlanningDesignPlanningData,16 Days Ago,24-11-2024,10-14 Lacs PA
Residency Manager,"The Drama School, Mumbai - India",Mumbai,2-6 Yrs,TrainingManagement,30+ Days Ago,24-11-2024,Not disclosed
Requirement Associate Professor,SP Jain Institute Of Management And Research,Mumbai,6-11 Yrs,EconomicsIndustry researchAssociate ProfessorFinanceHRResearchManagementMonitoring,30+ Days Ago,24-11-2024,Not disclosed
PE Faculty - Secondary,JBCN,Mumbai,6 Yrs,soft skillsmathematicschannel salestutoringdistributor salesteachingtrainingdistribution,30+ Days Ago,24-11-2024,Not disclosed
Technical Sales Executive,Central Trading Corporation L.p.,Mumbai,2-7 Yrs,audio visualTechnical Sales ExecutiveVideo conferenceSalesTechnicalConferencesVideoTechnical sales,30+ Days Ago,24-11-2024,Not disclosed
Business Development Manager,Bringle Academy,Mumbai,5-9 Yrs,Corporate financeInvestment bankingBusiness development managementInvestmentFinanceCorporateDevelopmentBusiness development,30+ Days Ago,24-11-2024,Not disclosed
Senior Relationship Manager,CA Monk,Mumbai,4-7 Yrs,Relationship managementStakeholder EngagementRisk assessmentBankingStrategic leadershipFinancial servicesCamWholesale,30+ Days Ago,24-11-2024,Not disclosed
Sales Manager Western Region,Airkom Agencies,Mumbai,10-15 Yrs,Salesmarketing executivedistributorscustomer profilingsales strategymarket researchBusiness Developmentsales executive,30+ Days Ago,24-11-2024,Not disclosed
Sr Technical Consultant,ACI Worldwide,Mumbai,5-9 Yrs,Computer scienceCore JavaMS SQLJBossXMLDatabase administrationAgileData structures,30+ Days Ago,24-11-2024,Not disclosed
B.E. / B.Tech. / Diploma,CADD Centre,Mumbai,2-5 Yrs,CAD CAMCamCAD,30+ Days Ago,24-11-2024,Not disclosed
Narrative Designer & Writer,X Billion Skills Lab,Mumbai,2-6 Yrs,build automationSimulationScript writingSoft skills trainingArtificial IntelligenceHTMLProduction departmentResearch,30+ Days Ago,24-11-2024,Not disclosed
Curriculum Designer,X Billion Skills Lab,Mumbai,2-7 Yrs,Trainingbuild automationSimulationArtificial IntelligenceMachine learningCorporateTalent developmentHTML,30+ Days Ago,24-11-2024,Not disclosed
Comedy Writer (Humor),X Billion Skills Lab,Mumbai,2-5 Yrs,GraphicsTrainingbuild automationSimulationSocial mediaArtificial IntelligenceMentorResearch,30+ Days Ago,24-11-2024,Not disclosed
Business Case Study Writer,X Billion Skills Lab,Mumbai,2-4 Yrs,build automationSimulationSoft skills trainingArtificial Intelligenceacademic writingBankingHTMLcontent designing,30+ Days Ago,24-11-2024,Not disclosed
Social Media Copywriter,X Billion Skills Lab,Mumbai,2-5 Yrs,TrainingSocial media analyticsbuild automationSimulationArtificial IntelligenceManager TechnologyHTMLResearch,30+ Days Ago,24-11-2024,Not disclosed
Centre Coordinator,Learners Hub Assistance,Mumbai,1-4 Yrs,BackendSystem managementCenter CoordinatorDatabaseManagementCenterCoordinationSystem,30+ Days Ago,24-11-2024,Not disclosed
Program Advisor,Impactica Solutions (opc),"Mumbai, Jaipur",1-6 Yrs,Admission CounsellingStudent CounselingInside SalesEducation CounselingCareer CounsellingCounsellingAdmissionsSales,17 Days Ago,24-11-2024,2-7 Lacs PA
Executive - Digital Marketing,CADD Centre,Mumbai,2-5 Yrs,Senior ExecutiveDigital marketingDigitalSeniorMarketing,30+ Days Ago,24-11-2024,Not disclosed
B.Arch. / Interior Designer,CADD Centre,Mumbai,2-5 Yrs,ArchitectureCADBimInterior designingDesignInteriors,30+ Days Ago,24-11-2024,Not disclosed
Equity Institutional Trader,Uljk Financial Services,Mumbai,3-8 Yrs,NSEequity marketBloombergNetworkingMutual fundsEquityMarket researchRevenue generation,30+ Days Ago,24-11-2024,Not disclosed
Learning & Training Manager,X Billion Skills Lab,Mumbai,2-8 Yrs,build automationSimulationSoft skills trainingArtificial IntelligenceMachine learningCorporateTalent developmentResearch,30+ Days Ago,24-11-2024,Not disclosed
Investor Relations Associate,CA Monk,Mumbai,3-5 Yrs,Investor relationsFinancial analysisAnalyticalFinance ProfessionalMarket researchSchedulingManaging DirectorPortfolio management,30+ Days Ago,24-11-2024,Not disclosed
Sr . Sales Executive,Hungry Brain,Mumbai,2-7 Yrs,Sales strategySales planningSenior Sales ExecutiveExecutive 2Sales ExecutiveCRM salesCRMSales,30+ Days Ago,24-11-2024,Not disclosed
Enterprise Sales Manager (Corporate Training),Iide Education,"Mumbai, Mumbai (All Areas)",4-9 Yrs,Sales And MarketingClient AcquisitionRelationship ManagementTraining CoordinationCommunication Skills,17 Days Ago,24-11-2024,7-12 Lacs PA
Graphic Designer,X Billion Skills Lab,Mumbai,2-5 Yrs,GraphicsSocial media marketingAnalytical skillsVisual EffectsGraphic designingSimulationIllustratorArtificial Intelligence,30+ Days Ago,24-11-2024,Not disclosed
Business Development Manager-Presales_Marathi (Lead Generation),Nxtwave Disruptive Technologies,"Mumbai, Nagpur, Latur",5-8 Yrs,Lead GenerationPresalesB2B MarketingEducational SalesField SalesBtl MarketingSalesEducation,17 Days Ago,24-11-2024,Not disclosed
AVP,Finovant Solutions,Mumbai,7-12 Yrs,WordMASpreadsheetslevelAnalyticalAssociate Vice PresidentManagement consultingBusiness plan development,30+ Days Ago,24-11-2024,Not disclosed
Knowledge Architect,X Billion Skills Lab,Mumbai,2-9 Yrs,TrainingArchitectManager Client Servicingbuild automationSimulationArtificial IntelligenceBankingMentor,30+ Days Ago,24-11-2024,Not disclosed
Editorial Officer,K J Somaiya Institute of Management,Mumbai,1-3 Yrs,Content managementPublishingPDFExcelManagement systemsCMSRepresentativeResearch,30+ Days Ago,24-11-2024,Not disclosed
StoryTeller,Priya Kumars Training Systems,Mumbai,1-3 Yrs,storyboardingcontent editingteachingphotoshopscript writingeditingproof readingjournalism,30+ Days Ago,24-11-2024,Not disclosed
HR Executive,kido,Mumbai,1-4 Yrs,Business administrationHR ExecutivePerformance managementEmployee engagementLegalHR policiesTraining and DevelopmentManagement,30+ Days Ago,24-11-2024,Not disclosed
IT Trainer,Itvedant,Mumbai,1-2 Yrs,pythoncssc++soft skillscteachingtrainingvb,30+ Days Ago,24-11-2024,Not disclosed
Customer Success Manager,Mindcell,Mumbai,3-7 Yrs,Customer Success ManagerManagementCustomer focus,30+ Days Ago,24-11-2024,Not disclosed
IT Trainer,Itvedant,Mumbai,2-4 Yrs,pythoncssc++soft skillscteachingtrainingvb,30+ Days Ago,24-11-2024,Not disclosed
Instructional Designer,Princeton Academy,Mumbai,1-4 Yrs,TrainingE-learningInstructional designDesignInstructing,30+ Days Ago,24-11-2024,Not disclosed
Motion Graphics Artist,Priya Kumars Training Systems,Mumbai,1-4 Yrs,GraphicsVisual EffectsAdobe Premiere ProIllustratorSocial mediaConcept developmentVideo editingManager Quality Control,30+ Days Ago,24-11-2024,Not disclosed
Youtube Channel Manager,Priya Kumars Training Systems,Mumbai,1-5 Yrs,Digital mediaContent strategyContent managementmetadataProject managementIntellectual propertyVideo editingSEO,30+ Days Ago,24-11-2024,Not disclosed
