roles,companies,locations,experience,skills,Dates,PresentDate,salary
Cluster Manager - Fixed Deposits,Bajaj Finserv Ltd.,Pune,4-6 Yrs,Distribution managementSales StaffPenetrationField StaffChannel managementSales ExecutiveManagementFixed deposits,30+ Days Ago,23-11-2024,Not disclosed
Senior Software Engineer,Bajaj Finserv Ltd.,Pune,5-7 Yrs,Performance tuningProject developmentBackendGITWeb technologiesIT skillsData structuresAnimation,30+ Days Ago,23-11-2024,Not disclosed
Deputy National Lead - Payments - Technology,Bajaj Finserv Ltd.,Pune,6-11 Yrs,UnixProduct qualityPerformance tuningAutomationLinuxCodingAnalyticalShell scripting,30+ Days Ago,23-11-2024,Not disclosed
Deputy Unit Manager - Fixed Deposits,Bajaj Finserv Ltd.,Pune,5-8 Yrs,Training deliverySkill developmentSalescontent designingHRManagementCateringFixed deposits,30+ Days Ago,23-11-2024,Not disclosed
Manager - Risk Containment Unit,Bajaj Finserv Ltd.,Pune,4-6 Yrs,Analytical skillsFraud controlSales StaffFront endLaw enforcementMISProcess improvementDeployment,30+ Days Ago,23-11-2024,Not disclosed
Deputy Area Manager - BFS Direct,Bajaj Finserv Ltd.,Pune,5-6 Yrs,Manager Internal AuditData analysisInterpersonal skillsAudit complianceInternal auditRisk assessmentProcess improvementVulnerability,30+ Days Ago,23-11-2024,Not disclosed
Unit Manager - Insurance Business,Bajaj Finserv Ltd.,Pune,4-5 Yrs,Analytical skillsData analysisChange managementInterpersonal skillsInsurance salescollections processBusiness planningSubject Matter Expert,30+ Days Ago,23-11-2024,Not disclosed
National Manager - Affordable Housing,Bajaj Finserv Ltd.,Pune,10-17 Yrs,Analytical skillsPMPEmployee developmentOperational riskSales trainingChannel developmentFinancial servicesMonitoring,30+ Days Ago,23-11-2024,Not disclosed
Sr./Software Developer (.net Web Services/API),MD India Health Insurance TPA Pvt Ltd,Pune(Wadgaon Sheri),3-8 Yrs,.net framework 4.5APIWCFWeb ServicesC#Soap ServicesFrameworkWeb technologies,10 Days Ago,23-11-2024,Not disclosed
Associate Engineer,Deutsche Bank,Pune,1-4 Yrs,Cloud computingAutomationGCPCloudAgileBusiness solutionsMonitoringSDLC,30+ Days Ago,23-11-2024,Not disclosed
Associate - Data Engineer,Deutsche Bank,Pune,3-4 Yrs,UnixPerformance tuningC++GITMachine learningAgilePLSQLHTML,30+ Days Ago,23-11-2024,Not disclosed
"Associate, Client Reporting/Performance II",BNY,Pune,0-3 Yrs,Investment productsBloombergFinanceAsset AllocationPortfolio managementFinancial servicesclient reportingPerformance,30+ Days Ago,23-11-2024,Not disclosed
Lead - Human Resources/Senior Lead - Human Resources,Bajaj Finserv Ltd.,Pune,8-10 Yrs,Interpersonal skillsTalent acquisitionMISResourcingIT supportLeadManager TechnologyHR,30+ Days Ago,23-11-2024,Not disclosed
Deputy Unit Manager - Operations and Service,Bajaj Finserv Ltd.,Pune,2-5 Yrs,Business processProcess designProcess automationFront endProject managementAnalyticalMachine learningUnit Manager Operations,30+ Days Ago,23-11-2024,Not disclosed
Deputy Unit Manager - Human Resources,Bajaj Finserv Ltd.,Pune,3-5 Yrs,Interpersonal skillsTalent acquisitionMISResourcingIT supportMS Office toolsManager TechnologyHR,30+ Days Ago,23-11-2024,Not disclosed
Deputy Manager - Human Resources,Bajaj Finserv Ltd.,Pune,3-5 Yrs,Team managementTalent acquisitionStaffingSocial mediaHRGeneral managementManagementHuman resource management,30+ Days Ago,23-11-2024,Not disclosed
Deputy Manager - Administration,Bajaj Finserv Ltd.,Pune,5-8 Yrs,AdministrationComplianceInvoice processingUPSDeputy Manager AdministrationManagementCorporate securityVendor coordination,30+ Days Ago,23-11-2024,Not disclosed
Unit Manager - Compliance/Senior Unit Manager - Compliance,Bajaj Finserv Ltd.,Pune,4-5 Yrs,Training deliveryPublishingBankingHRCostSeniorComplianceTraining,30+ Days Ago,23-11-2024,Not disclosed
Manager - Retail EMI Business - Payments,Bajaj Finserv Ltd.,Pune,1-3 Yrs,EMIDistribution developmentTelecomDistribution managementInterpersonal skillsTeam managementConsumer durablesFMCG,30+ Days Ago,23-11-2024,Not disclosed
Manager - Payments - QR,Bajaj Finserv Ltd.,Pune,1-4 Yrs,Distribution developmentTelecomDistribution managementInterpersonal skillsTeam managementBusiness reportingMISConsumer durables,30+ Days Ago,23-11-2024,Not disclosed
Lead - SME COE,Bajaj Finserv Ltd.,Pune,6-8 Yrs,Customer acquisitionloan salesDatabaseBusiness intelligenceCost benefit analysisStatisticsAnalyticsSTP,30+ Days Ago,23-11-2024,Not disclosed
Retainer,Crisil,Pune,0-3 Yrs,Report generationTime managementAdvanced ExcelManagementDownstreamTime ManagementsTimeReporting,30+ Days Ago,23-11-2024,Not disclosed
Deputy Manager Manufacturing Operations,GE India Ltd,Pune,6-9 Yrs,FabricationMaterial managementChange managementKaizenISO 14001AerospaceAnalyticalAgile,30+ Days Ago,23-11-2024,Not disclosed
Unit Manager - Risk/Senior Unit Manager - Risk,Bajaj Finserv Ltd.,Pune,5-6 Yrs,Data analysisFinancial analysisRisk analyticsUnderwritingAnalyticalRisk assessmentReconciliationMS Office,30+ Days Ago,23-11-2024,Not disclosed
Deputy Unit Manager - Risk,Bajaj Finserv Ltd.,Pune,5-6 Yrs,Data analysisFinancial analysisRisk analyticsUnderwritingAnalyticalRisk assessmentReconciliationMS Office,30+ Days Ago,23-11-2024,Not disclosed
Deputy National Lead - Risk,Bajaj Finserv Ltd.,Pune,7-8 Yrs,Analytical skillsAutomationQuality standardsTeam developmentData qualityStakeholder managementSSISPython,30+ Days Ago,23-11-2024,Not disclosed
Manager - Risk,Bajaj Finserv Ltd.,Pune,2-3 Yrs,Data analysisPublishingSASData managementMISAnalyticalData collectionOperations,30+ Days Ago,23-11-2024,Not disclosed
Deputy Unit Manager - Operations and Service,Bajaj Finserv Ltd.,Pune,3-5 Yrs,SQL queriesData analysisInterpersonal skillsExcelComplianceUnit Manager OperationsTestingSoftware testing,30+ Days Ago,23-11-2024,Not disclosed
Area Manager - Debt Management Services - The Wheels - 2W/3W,Bajaj Finserv Ltd.,Pune,6-8 Yrs,AnalyticalSSRSSQL Server integration servicesHRSSISBusiness intelligenceAnalyticsMonitoring,30+ Days Ago,23-11-2024,Not disclosed
Lead - Risk/Senior Lead - Risk,Bajaj Finserv Ltd.,Pune,6-14 Yrs,Logistic regressionRoot cause analysisData analysisStatistical modelingAnalyticalHypothesis TestingProduct salesIndividual Contributor,30+ Days Ago,23-11-2024,Not disclosed
Unit Manager - Risk,Bajaj Finserv Ltd.,Pune,3-5 Yrs,Stakeholder EngagementPolicy implementationProcess improvementAnalyticalRisk assessmentCredit risk managementConsumer durablesOperations,30+ Days Ago,23-11-2024,Not disclosed
Deputy Unit Manager - Payments - Technology,Bajaj Finserv Ltd.,Pune,4-6 Yrs,Project developmentspring bootGITIT skillsData structuresHTMLTest casesUnit testing,30+ Days Ago,23-11-2024,Not disclosed
Deputy Unit Manager - Payments - UPI,Bajaj Finserv Ltd.,Pune,2-4 Yrs,Manager Quality AssuranceIVRdata securityMarket researchCustomer serviceTroubleshootingResource managementCRM,30+ Days Ago,23-11-2024,Not disclosed
Assistant Manager - Debt Management Services - Urban GCL,Bajaj Finserv Ltd.,Pune,2-4 Yrs,People management skillsLegalDebt managementCostMonitoringManagement servicesDebtPeople management,30+ Days Ago,23-11-2024,Not disclosed
Unit Manager - Payments - Issuance COE,Bajaj Finserv Ltd.,Pune,2-3 Yrs,EMIAnalytical skillsLMSScrumCustomer serviceNew product developmentIT operationsMonitoring,30+ Days Ago,23-11-2024,Not disclosed
"Associate, Accounting Representative I",BNY,Pune,0-2 Yrs,ERPSAPJournal entriesBloombergProcess improvementPeopleSoftOracleFinancial services,30+ Days Ago,23-11-2024,Not disclosed
UI Engineer,Phonepe,Pune,3-7 Yrs,Object oriented designWeb developmentJavascriptData structuresHTMLTroubleshootingFinancial servicesAjax,30+ Days Ago,23-11-2024,Not disclosed
Delivery Manager Information Security,Bajaj Finserv Ltd.,Pune,8-9 Yrs,Change managementTeam managementFront endSOCRisk assessmentSIEMSecurity operationsStakeholder management,30+ Days Ago,23-11-2024,Not disclosed
Lead - Payments - Technology,Bajaj Finserv Ltd.,Pune,6-11 Yrs,System architectureVendor managementSales operationsStaffingTeam developmentIT skillsRFPOperations,30+ Days Ago,23-11-2024,Not disclosed
Deputy Unit Manager - Rural Two Wheeler Loan,Bajaj Finserv Ltd.,Pune,6-7 Yrs,Interpersonal skillsCredit operationsQuery resolutionSales operationsFinanceData analyticsMIS preparationPrincipal,30+ Days Ago,23-11-2024,Not disclosed
Cluster Manager - Payments - Technology,Bajaj Finserv Ltd.,Pune,4-6 Yrs,Quality improvementMultithreadingGoogle AnalyticsProduction supportManager TechnologySDKUnit testingManagement,30+ Days Ago,23-11-2024,Not disclosed
Junior Engineer,GE India Ltd,Pune,1-3 Yrs,Cutting toolsRCASiemensMachining processTroubleshootingCost optimizationInventoryQC tools,30+ Days Ago,23-11-2024,Not disclosed
Unit Manager - Tractor Finance,Bajaj Finserv Ltd.,Pune,1-3 Yrs,MIS reportingProduct pricingNBFCUnderwritingProduct LeadSystem designCostDesign,30+ Days Ago,23-11-2024,Not disclosed
Software Engineer,Bajaj Finserv Ltd.,Pune,5-7 Yrs,Technology managementTranslationLMSBack officeRetail lendingProject planningTroubleshootingOperations,30+ Days Ago,23-11-2024,Not disclosed
Senior Executive - Debt Management Services - Rural,Bajaj Finserv Ltd.,"Dharmabad, Pune",2-3 Yrs,ExecutivePeople management skillsLegalDebt managementCostMonitoringManagementManagement skills,30+ Days Ago,23-11-2024,Not disclosed
Manager - Debt Management Services - Legal - Urban NPL and The Wheels,Bajaj Finserv Ltd.,Pune,3-6 Yrs,automation frameworkTrainingSQL queriesData analysisBusiness AnalystMaster data managementConsultingLegal,30+ Days Ago,23-11-2024,Not disclosed
Executive - Debt Management Services - Rural,Bajaj Finserv Ltd.,"Pune, Shahdol",1-2 Yrs,ExecutivePeople management skillsLegalDebt managementCostMonitoringDebtManagement services,30+ Days Ago,23-11-2024,Not disclosed
Cluster Manager - Wheels & Lifestyle COE,Bajaj Finserv Ltd.,Pune,4-7 Yrs,Project implementationProcess efficiencyTeam developmentConceptualizationCustomer experienceStakeholder managementAnalyticsProcess management,30+ Days Ago,23-11-2024,Not disclosed
Cluster Manager - Commercial Vehicle Fleet,Bajaj Finserv Ltd.,Pune,2-4 Yrs,Sales HeadBusiness processInterpersonal skillsTeam managementCommercial vehicleRisk analyticsUnderwritingRegional sales,30+ Days Ago,23-11-2024,Not disclosed
Senior Domain Manager Cyber Security - IT,Bajaj Finserv Ltd.,Pune,3-5 Yrs,cloud securitycyber securityInformation securityOWASPSecurity testingApplication securityStakeholder managementVulnerability assessment,30+ Days Ago,23-11-2024,Not disclosed
Management Trainee,Crisil,Pune,0-1 Yrs,AnalystSIDEFinancial statementsAccountingManagement TraineeManagementForecastingTraining management,30+ Days Ago,23-11-2024,Not disclosed
Area Manager/Senior Area Manager - Affordable Housing,Bajaj Finserv Ltd.,Pune,3-5 Yrs,Analytical skillsPMPEmployee developmentOperational riskCustomer serviceSales trainingFinancial servicesCorporate sales,30+ Days Ago,23-11-2024,Not disclosed
Unit Manager/Senior Unit Manager - Insurance Business,Bajaj Finserv Ltd.,Pune,4-5 Yrs,Analytical skillsInterpersonal skillsCampaign managementCross functional coordinationConsumer durablesData analyticsDigital marketingMerchandising,30+ Days Ago,23-11-2024,Not disclosed
Unit Manager/Senior Unit Manager - Debt Management Services,Bajaj Finserv Ltd.,Pune,4-6 Yrs,Team managementQuality checkService ExecutiveCustomer serviceDmsDebt managementCRMCustomer interaction,30+ Days Ago,23-11-2024,Not disclosed
Regional Manager/Senior Regional Manager - Affordable Housing,Bajaj Finserv Ltd.,Pune,6-8 Yrs,MatrixPeople management skillsRelationshipLegalManagementDebt managementCostMonitoring,30+ Days Ago,23-11-2024,Not disclosed
Cluster Manager/Senior Cluster Manager - Payments - E - Commerce,Bajaj Finserv Ltd.,Pune,4-6 Yrs,PenetrationExcelSalesCampaign managementE-commerceCall center managementManagementPowerpoint,30+ Days Ago,23-11-2024,Not disclosed
Cluster Manager/Senior Cluster Manager - Affordable Housing,Bajaj Finserv Ltd.,Pune,5-6 Yrs,LoansInterpersonal skillsProcess orientationBusiness planningBusiness forecastingProduct marketingSales promotionCRM,30+ Days Ago,23-11-2024,Not disclosed
Oracle Apps EBS Technical Consultant,Synechron,Pune,9-12 Yrs,Data migrationOracle Application FrameworkFlexOracle formsOracle apps functionalPLSQLOracle apps technicalProduct support,30+ Days Ago,23-11-2024,Not disclosed
Assistant Manager - Debt Management Services - The Wheels - 2W/3W,Bajaj Finserv Ltd.,Pune,1-3 Yrs,Relationship managementInterpersonal skillsCredit operationsTeam managementOperational riskSalesforce.comCase processingCustomer complaints,30+ Days Ago,23-11-2024,Not disclosed
Lead - Risk/Senior Lead - Risk,Bajaj Finserv Ltd.,Pune,6-14 Yrs,Analytical skillsfield qualityQuality standardsTeam developmentData qualityData analyticsStakeholder managementdata enrichment,30+ Days Ago,23-11-2024,Not disclosed
Area Manager - CD-OEM,Bajaj Finserv Ltd.,Pune,4-6 Yrs,Relationship managementPenetrationLegal complianceMISCustomer service operationsNational salesDigital marketingStakeholder management,30+ Days Ago,23-11-2024,Not disclosed
Senior Software Engineer - Payments - Technology,Bajaj Finserv Ltd.,Pune,4-6 Yrs,Computer scienceGoogle AnalyticsConcept designMVVMJSONUnit testingAndroid SDKMobile applications,30+ Days Ago,23-11-2024,Not disclosed
Lead - Risk,Bajaj Finserv Ltd.,Pune,6-8 Yrs,Data analysisProcess improvementFinanceProgrammingpower bidata visualizationManagementPrincipal,30+ Days Ago,23-11-2024,Not disclosed
Deputy Area Manager - Affordable Housing,Bajaj Finserv Ltd.,Pune,3-4 Yrs,SOAPeople management skillsMISMonitoringHousingPeople managementManagementManagement skills,30+ Days Ago,23-11-2024,Not disclosed
Senior Branch Manager - Affordable Housing,Bajaj Finserv Ltd.,Pune,3-5 Yrs,Analytical skillsPMPEmployee developmentOperational riskCustomer serviceSales trainingFinancial servicesCorporate sales,30+ Days Ago,23-11-2024,Not disclosed
Senior Relationship Manager - Affordable Housing,Bajaj Finserv Ltd.,Pune,1-2 Yrs,Analytical skillsPMPEmployee developmentOperational riskCustomer serviceSales trainingFinancial servicesCorporate sales,30+ Days Ago,23-11-2024,Not disclosed
Deputy Unit Manager - Rural Consumer Durable,Bajaj Finserv Ltd.,Pune,6-8 Yrs,Business communicationQuality improvementTeam managementStaffingfinancial productsIdea generationConsumer durablesCustomer calling,30+ Days Ago,23-11-2024,Not disclosed
Regional Manager - PL - Emerging,Bajaj Finserv Ltd.,Pune,1-2 Yrs,LoansPenetrationCredit operationsQuery resolutionData managementOperational riskdata scienceChannel sales,30+ Days Ago,23-11-2024,Not disclosed
Senior Business Manager - Affordable Housing,Bajaj Finserv Ltd.,"Baramati, Pune",1-2 Yrs,Analytical skillsPMPEmployee developmentOperational riskCustomer serviceSales trainingFinancial servicesCorporate sales,30+ Days Ago,23-11-2024,Not disclosed
Senior Business Manager - Affordable Housing,Bajaj Finserv Ltd.,Pune,8-10 Yrs,Analytical skillsPMPEmployee developmentOperational riskCustomer serviceSales trainingFinancial servicesCorporate sales,30+ Days Ago,23-11-2024,Not disclosed
Deputy Unit Manager - Affordable Housing,Bajaj Finserv Ltd.,Pune,2-4 Yrs,Sales HeadBusiness processInterpersonal skillsTeam managementRisk analyticsUnderwritingRegional salesTransition,30+ Days Ago,23-11-2024,Not disclosed
Zonal Manager - Affordable Housing,Bajaj Finserv Ltd.,Pune,14-15 Yrs,Direct salesLoansDue diligenceDistribution managementSales planningPenetrationTeam developmentTalent management,30+ Days Ago,23-11-2024,Not disclosed
Lead - Affordable Housing/Senior Lead - Affordable Housing,Bajaj Finserv Ltd.,Pune,6-14 Yrs,LoansInterpersonal skillsProcess orientationBusiness planningBusiness forecastingProduct marketingSales promotionCRM,30+ Days Ago,23-11-2024,Not disclosed
Deputy Manager - Debt Management Services,Bajaj Finserv Ltd.,Pune,2-3 Yrs,project managementservice managementproblem managementchange managementsalesitil certifiedpeople management skillsitsm,30+ Days Ago,23-11-2024,Not disclosed
Deputy National Lead - Capital Markets,Bajaj Finserv Ltd.,Pune,7-10 Yrs,Relationship managementLoansSales planningWealth managementShare marketMoney launderingTeam developmentCustomer service,30+ Days Ago,23-11-2024,Not disclosed
Senior Software Engineer - Payments - Technology,Bajaj Finserv Ltd.,Pune,4-6 Yrs,Payment processingProject documentationProject managementRisk assessmentResource allocationProject planningScrumBusiness Technical Analyst,30+ Days Ago,23-11-2024,Not disclosed
Senior Software Engineer - Payments - Technology,Bajaj Finserv Ltd.,Pune,5-7 Yrs,Performance tuningProject developmentBackendGITWeb technologiesIT skillsData structuresAnimation,30+ Days Ago,23-11-2024,Not disclosed
Senior Software Engineer - Payments - Technology,Bajaj Finserv Ltd.,Pune,4-6 Yrs,Project developmentGITArchitectureTDDDebuggingIT skillsJavascriptProgramming,30+ Days Ago,23-11-2024,Not disclosed
Senior Software Engineer - Payments - Technology,Bajaj Finserv Ltd.,Pune,4-6 Yrs,Computer scienceGoogle AnalyticsConcept designMVVMJSONUnit testingAndroid SDKMobile applications,30+ Days Ago,23-11-2024,Not disclosed
Assistant Engineer - Tool Design,GE India Ltd,Pune,4-8 Yrs,FabricationAerospaceSheet metalAnalyticalTig weldingPoka YokeAgileLaser cutting,30+ Days Ago,23-11-2024,Not disclosed
Associate - Client Onboarding / Transitions,BNY,Pune,0-3 Yrs,Relationship managementData analysisDue diligenceProject managementConsultingAccount managementOperationsclient onboarding,30+ Days Ago,23-11-2024,Not disclosed
